Class,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
Move,0.85473,-6.229713,-7.8888946,0.04042144,0.006566463,0.009424961,0.7206547,-6.471527,-8.118738,-0.08028606,-0.03340291,-0.008960949,0.786132348,-6.367306317,-7.996658834,-0.009246323,-0.011246974,0.004968307,0.78529817,-6.385336,-7.991845,-0.010606128,-0.010753599,0.005161562,0.026413247,0.066599823,0.056010343,0.021518275,0.008442784,0.002276726,0.00069766,0.004435536,0.003137159,0.000463036,7.13E-05,5.18E-06,-0.038888479,0.299386643,-0.118447023,0.161203906,-0.083281006,-2.215677146,-0.282230039,-1.287964592,-1.18838572,0.215250742,-0.764273696,9.388633578,0.033598983,-0.010459654,-0.007004218,-2.3272251,-0.750671597,0.458249894
Move,0.35913026,-8.094796,-5.9998693,0.03509219,0.010030475,0.014487748,0.2633622,-8.264784,-6.1387334,-0.05896906,-0.02913951,-0.010826187,0.311253782,-8.182864691,-6.069250697,-0.004560224,-0.009843698,0.004236785,0.31124622,-8.185776,-6.069301,-0.00461072,-0.009954211,0.004628637,0.017460516,0.031731307,0.024624497,0.015771153,0.006427815,0.004485404,0.00030487,0.001006876,0.000606366,0.000248729,4.13E-05,2.01E-05,0.118383453,0.310528676,-0.128620054,-0.161817441,-0.169712227,-0.567890472,-0.046076388,-0.109864721,-0.436656463,0.039267561,0.442173338,0.560764775,0.056097363,-0.003877775,-0.004057255,-3.458416602,-0.652987849,1.058681071
Move,1.0079589,-8.870518,-4.7285485,0.035625115,0.003368913,0.019816998,0.8762778,-9.021352,-4.948815,-0.056304444,-0.02487611,-0.010293262,0.934890402,-8.935997561,-4.824003989,-0.003860692,-0.008272693,0.002805457,0.93613285,-8.935161,-4.8243165,-0.003011945,-0.008088974,0.00169755,0.026370846,0.022088326,0.03349301,0.015631908,0.004472151,0.005315639,0.000695422,0.000487894,0.001121782,0.000244357,2.00E-05,2.83E-05,0.087997338,-0.194863009,-0.214005794,-0.42560226,-0.335337815,0.554303999,-0.567143174,1.051857083,0.406103525,0.524916997,0.469243216,0.042811065,0.02820742,-0.002471837,-0.00694299,-4.048991079,-0.54059197,1.89474999
Move,2.5737667,-6.859388,-7.132327,0.025233079,0.024152987,0.018484686,2.432509,-6.9862804,-7.314286,-0.033122208,-0.036067534,-0.014823124,2.486116315,-6.92725968,-7.229755897,-0.005428613,-0.009092558,0.004637044,2.4851813,-6.9288197,-7.2328835,-0.007275346,-0.009421286,0.004362175,0.023747464,0.026080206,0.031832332,0.010863246,0.011940955,0.005645371,0.000563942,0.000680177,0.001013297,0.00011801,0.000142586,3.19E-05,0.628755959,0.085337268,0.065033936,0.482724194,0.000477745,-0.128334765,1.039672844,-0.662090826,-0.344410937,-0.260169422,-0.316296154,-0.013593901,0.009552033,-0.003764866,-0.004402961,-2.001108703,-1.31326677,1.217450424
Move,0.60573304,-7.1634517,-7.089231,0.03402634,0.029482238,0.013688361,0.4165911,-7.3549876,-7.3166804,-0.03498744,-0.035534613,-0.013757274,0.496799372,-7.238107863,-7.230108702,-0.005402807,-0.007544552,0.004060651,0.49559975,-7.228095,-7.2448545,-0.005943033,-0.007023124,0.005161562,0.029856218,0.044981178,0.050908103,0.012693008,0.010690672,0.005115606,0.000891394,0.002023306,0.002591635,0.000161112,0.00011429,2.62E-05,0.315715002,-0.765198623,0.885702141,0.316319489,0.054823324,-1.246954861,0.93589423,-0.194697196,-0.028762732,0.050457895,0.369311534,1.443053818,0.060097132,-0.006214494,-0.007041126,-2.349335758,-1.417005522,1.259799394
Move,0.5434838,-7.28795,-6.895301,0.07399571,0.036676724,0.035271823,0.32800564,-7.524976,-7.1969705,-0.06749586,-0.038199235,-0.03853828,0.424953159,-7.410984153,-7.056972469,-0.005538003,-0.008512226,0.004865922,0.4189853,-7.419631,-7.0605006,-0.008874114,-0.008488668,0.004362175,0.037026876,0.059549495,0.069617083,0.024241983,0.010717296,0.0111425,0.00137099,0.003546142,0.004846538,0.000587674,0.00011486,0.000124155,0.674987902,0.216580255,0.12786014,0.653975789,0.442062425,-0.609842912,0.622218656,-1.094285046,-1.018822097,0.121093554,1.412062216,2.490171631,0.087131665,-0.008035302,-0.009865007,-4.377387374,-1.259047426,2.289905332
Move,1.8100165,-8.513782,-4.6255975,0.04116172,0.023621285,0.011521285,1.6903064,-8.748413,-5.0421886,-0.050501373,-0.0176804,-0.029247474,1.737131915,-8.644164367,-4.823744406,-0.00096488,-0.000505879,-0.000578649,1.7357962,-8.645462,-4.8147397,-0.011464623,-0.000893,-0.000203,0.018808705,0.047796459,0.088051671,0.023227136,0.005833824,0.005571208,0.000353767,0.002284501,0.007753097,0.0005395,3.40E-05,3.10E-05,0.497825625,0.174554969,-0.020186923,0.243761022,0.557457976,-1.864227268,1.13332974,-0.552574917,-0.870797633,-1.566723967,2.100801289,6.402932718,0.010827448,-0.005529332,-0.018253801,-24.07256362,-11.53204994,-9.62795108
Move,0.40940848,-8.271967,-5.3582234,0.048622664,0.006567688,0.002461562,0.34476504,-8.475474,-5.7125654,-0.06595619,-0.011018837,-0.005798775,0.371965696,-8.342668854,-5.594727715,-0.00352769,-0.002184595,-0.000357095,0.37110126,-8.3150625,-5.638345,-0.003337522,-0.001692649,-0.000203,0.011232264,0.055300709,0.092260449,0.024395037,0.003515363,0.001335144,0.000126164,0.003058168,0.00851199,0.000595118,1.24E-05,1.78E-06,0.353180317,-1.008505844,1.096944275,-0.330931449,-0.243595377,-1.194792497,0.124391622,-0.344827308,-0.094818039,0.036342861,0.166397313,2.218486175,0.030197043,-0.006628659,-0.016490606,-6.915299735,-1.609160052,-3.738907524
Move,1.4915876,-6.907272,-7.338228,0.043885455,0.028682848,0.027810873,1.1875241,-7.1083846,-7.551312,-0.03338867,-0.05711807,-0.007362174,1.278455849,-7.005164366,-7.446952605,-0.002062774,-0.007740047,0.003520427,1.2641385,-7.007828,-7.4483614,-0.00354487,-0.007822512,0.003562787,0.051317938,0.04411884,0.045333856,0.014763788,0.010679359,0.004759098,0.002633531,0.001946472,0.002055159,0.000217969,0.000114049,2.26E-05,1.165865414,0.03545306,0.238197675,0.237080147,-0.211334611,0.542394698,1.928988169,-0.832095969,-0.692708724,-0.5783854,3.451010453,1.861828802,0.040140564,-0.006298045,-0.006087571,-7.157249865,-1.379753747,1.351852385
Move,-2.456451,-3.892972,-8.463503,0.105645634,0.06652175,0.008856661,-2.6288335,-4.197036,-8.832211,-0.12670965,-0.04406018,-0.015124962,-2.541245941,-4.051246227,-8.606456963,-0.002772337,-0.001623358,-0.00030882,-2.542642,-4.050989,-8.611943,-0.003204287,-0.001959112,-0.000203,0.030939325,0.072616902,0.05447179,0.0483948,0.020367871,0.004588533,0.000957242,0.005273215,0.002967176,0.002342057,0.00041485,2.11E-05,-0.053164246,0.188294166,-0.26548648,-0.001443926,0.600768125,-0.613840791,0.332656209,-0.674883882,0.590776929,-0.648884254,0.779986784,0.39630961,-0.012174864,-0.017924584,-0.006329177,-17.45631643,-12.54675193,-14.85825563
Move,0.34715924,-4.654328,-10.093954,0.045947473,0.06147075,0.021568604,-0.047884032,-5.0038815,-10.309433,-0.06530061,-0.02766095,-0.024262942,0.163166106,-4.804137173,-10.19100763,-0.001530393,0.006321434,-0.000386771,0.1604115,-4.80396585,-10.196905,-0.0006835,0.006779327,-0.0004815,0.058522385,0.05433425,0.036092466,0.016378032,0.012835317,0.007259075,0.00342487,0.002952211,0.001302666,0.00026824,0.000164745,5.27E-05,-0.33751537,-0.004551979,0.305816881,-0.145279687,0.260733233,0.074915829,1.250380704,0.521401369,0.082227881,0.28160789,1.377134916,0.554145995,0.358667536,-0.011309887,-0.003541599,-10.70184802,2.030444004,-18.7683996
Move,3.6248214,-4.5034933,-8.046912,0.041961104,0.0228219,0.011254824,3.5003228,-4.8219223,-8.3868885,-0.039309952,-0.028338898,-0.013792649,3.560429942,-4.664287972,-8.215476196,0.000540492,-0.001380729,0.00023729,3.560178,-4.6591167,-8.221688,-0.000273,-0.000893,0.000596,0.021945412,0.076553437,0.058849112,0.018836756,0.008273533,0.00473549,0.000481601,0.005860429,0.003463218,0.000354823,6.85E-05,2.24E-05,-0.143085206,-0.121455914,0.157989792,-0.04862656,-0.169878697,-0.368639747,-0.059432425,-1.125122277,-0.234248531,-1.11407564,-0.093131353,0.057612929,0.006163697,-0.016412674,-0.007163202,34.85114436,-5.992147446,19.95651217
Move,0.7541735,-4.8722005,-9.995792,0.05087703,0.021368148,0.009711026,0.62728083,-5.092467,-10.235212,-0.054508876,-0.009275032,-0.00694288,0.690233237,-4.950626928,-10.12577952,-0.002574082,0.006707667,8.46E-05,0.6895301,-4.9416323,-10.129868,-0.002215622,0.006845942,-0.000281,0.023697942,0.041712507,0.040119463,0.017987398,0.005178798,0.002792209,0.000561592,0.001739933,0.001609571,0.000323546,2.68E-05,7.80E-06,0.049900842,-0.814131243,0.585577485,-0.203038584,-0.068791366,0.437398138,-0.265654271,0.380220688,0.378935797,0.28054354,-0.0687946,0.395023716,0.034333237,-0.008425702,-0.003962111,-6.987887901,0.772071494,33.00518698
Move,-2.4133554,-3.5577838,-8.334216,0.09125666,0.081443645,0.10425023,-3.2632968,-4.1156325,-8.767567,-0.07581532,-0.12879525,-0.07028269,-2.815021707,-3.863379619,-8.627581367,-0.002115717,-0.005296061,0.000626053,-2.80361,-3.8546648,-8.63828,-0.005202753,-0.001959112,-6.98E-05,0.17580046,0.10809168,0.077031961,0.031775593,0.041455736,0.03598535,0.030905802,0.011683811,0.005933923,0.001009688,0.001718578,0.001294945,-0.127889483,-0.063207333,0.885972823,0.365360496,-0.556858981,0.474101495,-0.449714269,-0.454390735,1.049492346,-0.124424647,0.383502909,0.539205351,-0.062450836,-0.027978529,-0.00892857,-15.01883038,-7.827655086,57.47971569
Move,0.8834604,-3.4955344,-9.832987,0.47481883,0.3341951,0.25085956,-0.23942018,-6.5026517,-10.539276,-0.61634505,-0.22630873,-0.2556856,0.269793769,-4.724064884,-10.22897722,-0.002148585,0.002235443,0.0011092,0.2753332,-4.72495715,-10.2435915,0.004845636,0.001649925,-0.002279789,0.140866689,0.312133312,0.108028014,0.10635691,0.053950191,0.055376747,0.019843424,0.097427205,0.011670052,0.011311792,0.002910623,0.003066584,0.763470375,-0.715099616,0.59885698,-0.71956388,0.93693785,-0.313597768,3.587169696,6.157492235,0.443860843,8.029279275,9.015862457,5.235516516,0.522127287,-0.066073037,-0.010560979,-49.5008996,24.13400365,49.92495026
Move,7.6494746,-3.4476504,-5.5641246,0.23781103,0.38041455,0.11997152,4.096479,-5.197812,-7.759608,-0.11045544,-0.026207197,-0.40016326,4.955543885,-4.703172359,-7.125018251,0.014135969,0.056816628,-0.059340344,4.3370965,-4.8722005,-7.4746976,0.001991729,0.022288974,-0.002601225,1.179131018,0.414289037,0.705886163,0.056152457,0.09124764,0.115206948,1.390349959,0.171635406,0.498275275,0.003153098,0.008326132,0.013272641,1.300794084,1.663144438,1.203239182,1.731405833,1.749282178,-1.457449637,-0.063852404,1.279311571,-0.249611891,2.989690406,2.265208503,1.219988173,0.237941797,-0.088087147,-0.099071488,3.972310443,1.606002397,-1.941460732
Move,1.3814543,-4.900931,-9.792285,0.080454364,0.08611853,0.11056707,0.2705448,-5.391742,-10.192117,-0.08008928,-0.10666707,-0.07728897,0.919149162,-5.188686278,-9.967356636,-0.008735116,0.001429462,0.009768949,0.8655039,-5.197812,-9.957485,-0.011075497,0.001649925,0.007179632,0.244645648,0.08392257,0.073494332,0.031419802,0.027858121,0.026839386,0.059851493,0.007042998,0.005401417,0.000987204,0.000776075,0.000720353,0.06688445,0.474928857,-0.299805616,0.438723393,-0.174567746,0.567650516,-0.94544489,0.206073403,-0.056637974,-0.169151307,1.271558135,1.859915848,0.266165338,-0.016174146,-0.007373503,-3.596953202,19.48853844,2.747418078
Move,2.2577322,-6.8426285,-8.02297,0.08844824,0.07292864,0.098576255,1.1444284,-7.419631,-8.655039,-0.08435267,-0.058970287,-0.11872389,1.55015233,-7.099281841,-8.345572226,-0.004443808,0.004632624,0.001392348,1.5370775,-7.103596,-8.3473845,-0.002149005,0.005713476,0.001050993,0.144109066,0.097810061,0.10088232,0.028158017,0.021948172,0.028782101,0.020767423,0.009566808,0.010177242,0.000792874,0.000481722,0.000828409,1.707562859,-0.288097552,0.280969002,-0.057756216,0.01642662,-0.597393877,6.879967697,0.530541938,0.245886115,0.252092531,0.54411989,4.327764071,0.092964455,-0.013777459,-0.012088125,-6.336461773,4.737740939,20.67162275
Move,0.60094464,-7.2113357,-6.591237,0.120301075,0.08011133,0.1386239,0.17717093,-7.752425,-6.9383965,-0.07661469,-0.08669418,-0.07134854,0.356851983,-7.468938922,-6.735108757,-0.003683077,-0.000631837,-0.000296466,0.35913026,-7.48188,-6.727707,-0.005469223,-0.001692649,-0.0020683,0.076202585,0.078489184,0.057780895,0.031263134,0.019645583,0.026508695,0.005806834,0.006160552,0.003338632,0.000977384,0.000385949,0.000702711,0.045705262,0.448117474,-0.549958089,0.485872572,-0.139863514,1.763698577,0.130030135,0.876514714,-0.04158361,0.960092918,2.5280981,7.28949355,0.213541155,-0.010508746,-0.008579059,-8.488320126,-31.09280325,-89.41572352
Move,1.697489,-3.8666358,-9.545682,0.53104246,0.17191945,0.17758237,0.78290397,-6.0477533,-10.304645,-0.463662,-0.09347719,-0.2253089,1.238601202,-5.119587012,-9.99289391,-0.007522991,0.001186142,0.003012722,1.2114661,-5.12838,-10.0029745,-0.008810567,0.0010505,0.003715619,0.145754391,0.267259449,0.091749212,0.109403623,0.031193697,0.046242902,0.021244342,0.071427613,0.008417918,0.011969153,0.000973047,0.002138406,0.149309214,0.844189218,0.219380041,0.307964463,1.532657627,-0.685964373,0.528464894,4.870528556,2.08729959,6.903396888,6.690923564,7.12454813,0.11767661,-0.052203322,-0.009181446,-14.54257093,26.29845482,15.34920816
Move,1.946486,-5.626374,-7.711724,0.1613954,0.15072267,0.039268762,0.61770403,-6.679823,-8.50181,-0.57883734,-0.19940904,-0.046532158,0.924708744,-6.434328861,-7.908837097,-0.032869485,-0.004907976,-0.000785326,0.82240826,-6.5960255,-7.788338,-0.017933842,-0.01395115,0.002097244,0.223786331,0.292315141,0.217196268,0.076411079,0.035913409,0.013878719,0.050080322,0.085448142,0.047174219,0.005838653,0.001289773,0.000192619,1.416131039,1.205374949,-1.160059163,-3.27443584,-0.583806793,-0.69603603,1.959916515,0.021180304,-0.061886269,17.17168472,8.05039068,1.563241028,0.24200737,-0.045430557,-0.027462478,-2.324681367,-7.31735694,-17.67255932
Move,1.0726024,-7.9870567,-5.961562,0.16086248,0.05586202,0.096025266,0.47884035,-8.391677,-6.26802,-0.124518834,-0.1122758,-0.05106202,0.834762362,-8.169225321,-6.124766131,-0.004359677,-0.006874186,0.003131117,0.82121116,-8.169016,-6.129156,-0.006742421,-0.005424349,0.003562787,0.080680007,0.054401851,0.052438802,0.033085768,0.02210512,0.017094346,0.006509264,0.002959561,0.002749828,0.001094668,0.000488636,0.000292217,0.257714384,-0.325671691,0.305332115,0.703411014,-0.804509964,0.867762414,1.988022161,1.654394413,0.233778944,3.843725929,2.382950738,6.400850067,0.096650269,-0.006659365,-0.008561764,-7.589041661,-3.215671063,5.459504038
Move,1.1228806,-8.89446,-4.4484267,0.14247656,0.05879311,0.16184151,0.30406362,-9.181764,-4.8458643,-0.13810842,-0.13785619,-0.10781854,0.763211014,-9.013516712,-4.673411186,-0.006587866,-0.007132234,0.004045219,0.81402856,-9.011775,-4.685453,-0.006076265,-0.005957273,0.000898,0.163515833,0.044728377,0.062672112,0.032962351,0.020449557,0.035837521,0.026737428,0.002000628,0.003927794,0.001086517,0.000418184,0.001284328,-0.919744738,-0.369930606,0.432151344,0.057270239,-1.324656225,0.653734372,0.564158992,0.520939754,-0.16856845,2.405497168,7.405636362,3.800684276,0.214247214,-0.004962367,-0.013410357,-5.003494433,-2.86720221,8.859228618
NoMove,-1.8387469,-3.53863,-8.987833,0.049954977,0.009498775,0.010188974,-1.9728222,-3.9983168,-9.246407,-0.053965386,-0.015548699,-0.009262787,-1.912964648,-3.711325159,-9.154560254,-0.000720016,-0.003821244,-0.000297603,-1.910573,-3.6463692,-9.184157,-0.002804597,-0.003557887,-0.000736,0.025687201,0.141312286,0.068507168,0.02370295,0.005176686,0.003669565,0.000659832,0.019969162,0.004693232,0.00056183,2.68E-05,1.35E-05,0.004015785,-0.612665695,0.682136389,-0.00528438,0.008914808,0.327547312,-0.70923855,-1.150964053,-0.866099849,-0.510070336,-0.350724137,0.006001448,-0.013427954,-0.038075965,-0.007483393,-32.92003543,-1.354712193,-12.33039809
NoMove,0.48841715,-4.5657425,-10.09156,0.038486525,0.019902604,0.005181163,0.38067806,-4.867412,-10.340557,-0.040386368,-0.007809496,-0.01147274,0.434020882,-4.699848215,-10.25134653,-0.000969558,0.002864576,-0.001117849,0.4357447,-4.6902413,-10.259154,-0.00294839,0.002715776,-0.000548,0.015659097,0.062024486,0.043868376,0.017453089,0.004363922,0.002739331,0.000245207,0.003847037,0.001924434,0.00030461,1.90E-05,7.50E-06,-0.111296332,-0.363498162,0.821664807,0.182538694,0.709467059,-0.871930471,0.332929356,-0.686065551,0.554007374,-1.095405393,1.489698536,0.945628648,0.036079133,-0.013197125,-0.004279279,-18.00107487,1.523409285,-2.450538542
NoMove,3.9983168,-4.8865657,-7.457938,0.048889127,0.024420673,0.011254824,3.8546648,-5.3103395,-7.764396,-0.043573353,-0.023009649,-0.015391424,3.932148673,-5.08394616,-7.624723459,-0.005248755,-0.002530436,0.000214011,3.928885,-5.070919,-7.6351094,-0.008933228,-0.002492036,6.34E-05,0.025405884,0.095738322,0.067757624,0.019263411,0.007947067,0.004440103,0.000645459,0.009165826,0.004591096,0.000371079,6.32E-05,1.97E-05,0.103131395,-0.304777564,0.295248099,0.415561288,0.229974087,-0.200189741,-0.016511326,-1.06409131,-0.81280811,-0.616176588,0.672900121,0.166766279,0.006461069,-0.018831498,-0.008886568,-3.670091733,-3.140592368,20.7470735
NoMove,0.6607997,-4.745308,-10.048465,0.05967029,0.03242634,0.020635992,0.4357447,-4.9799395,-10.328587,-0.04798055,-0.020199997,-0.014537063,0.52191833,-4.863611625,-10.21125245,-0.001717197,0.004009948,-0.000229417,0.51714754,-4.865018,-10.213664,-0.003481317,0.003581775,-0.000281,0.036669981,0.043714597,0.039817417,0.020921707,0.009257759,0.005188073,0.001344687,0.001910966,0.001585427,0.000437718,8.57E-05,2.69E-05,0.810931311,-0.155007369,0.460244775,0.429792862,0.102693147,0.530548941,0.978512498,0.074175145,1.277782475,0.223101505,-0.127889757,1.413114688,0.070259998,-0.008988094,-0.003899367,-12.18363885,2.308698005,-22.61412565
NoMove,1.6879122,-6.7444663,-8.465898,0.025829555,0.024565699,0.008911639,1.5442601,-6.907272,-8.719683,-0.032126036,-0.01140674,-0.009607506,1.60145628,-6.829815749,-8.582575478,-0.002748128,0.005468617,0.001262356,1.5993267,-6.8306575,-8.578424,-0.00268193,0.005780092,0.00171715,0.019485854,0.033537405,0.040915886,0.011992268,0.006091968,0.003277825,0.000379699,0.001124758,0.00167411,0.000143815,3.71E-05,1.07E-05,0.567911773,0.19211105,-0.277777869,-0.006492975,-0.038929889,-0.735716372,1.810396219,-0.627445818,0.496541451,-0.55822009,-0.193788453,0.58419286,0.012167584,-0.004910441,-0.00476732,-4.363794889,1.113986943,2.59659268
NoMove,0.22505496,-7.2304893,-6.7947445,0.03583247,0.016693262,0.008323737,0.095768064,-7.417237,-6.967127,-0.029983772,-0.02434196,-0.00952925,0.153077696,-7.326053068,-6.882977068,-0.000656344,-0.002569145,-0.000694485,0.15322891,-7.323863,-6.88333,-0.001871975,-0.001959112,-0.00047,0.020783744,0.031223323,0.03077824,0.012660278,0.007022113,0.00308233,0.000431964,0.000974896,0.0009473,0.000160283,4.93E-05,9.50E-06,0.25659598,-0.051650943,0.085729867,0.430003961,-0.399478655,-0.030880164,0.60434591,0.436434353,0.159251865,-0.126251788,0.270749026,-0.193649361,0.135772516,-0.004261957,-0.004471646,-19.2890773,-2.733248631,-4.43829724
NoMove,1.2162545,-5.0541596,-9.861717,0.034356356,0.03136049,0.010643645,1.0342951,-5.305551,-10.043676,-0.03399127,-0.008075958,-0.007076111,1.109702423,-5.198270689,-9.964765854,-0.000706323,0.004274449,0.000821995,1.1085154,-5.195418,-9.97185,-0.001482848,0.003515163,0.000651,0.033255714,0.052357086,0.035666109,0.012634145,0.006174431,0.003072595,0.001105943,0.002741264,0.001272071,0.000159622,3.81E-05,9.44E-06,0.203382703,-0.133167091,0.54551634,0.234477427,1.715537594,0.21509899,-0.141787581,-0.53144581,-0.401908286,-0.187588807,4.332786816,-0.185672279,0.029968137,-0.01007202,-0.003579222,-17.88721522,1.444497369,3.737973011
NoMove,0.8882488,-6.6510925,-7.687782,0.049214702,0.009497549,0.005161562,0.81163436,-6.897695,-7.8912888,-0.052041043,-0.014217611,-0.003098775,0.856332853,-6.81483562,-7.761845744,-0.001141651,-0.002622008,0.001559811,0.8595184,-6.8426285,-7.73806,-8.09E-05,-0.001960337,0.001431087,0.01566462,0.063419217,0.054892077,0.022566565,0.005310228,0.001584157,0.00024538,0.004021997,0.00301314,0.00050925,2.82E-05,2.51E-06,-0.273874622,0.85016633,-0.65529342,0.131327242,-0.204647341,-0.124406285,-0.652483821,-0.536435623,-0.94996232,-0.758155221,-0.714545123,-0.224195972,0.018292677,-0.009306052,-0.007072039,-19.76659845,-2.025252134,1.015608903
NoMove,0.79487497,-7.9104424,-6.43322,0.0577415,0.025485298,0.015287136,0.6607997,-8.073248,-6.5984197,-0.03525391,-0.019546859,-0.014556661,0.735854099,-8.00433544,-6.508748088,0.00120939,-0.001387861,0.000606447,0.7374141,-8.00621,-6.5098343,-0.000347,-0.002226799,0.000632,0.026369755,0.024778381,0.032911727,0.014752493,0.007822329,0.005204583,0.000695364,0.000613968,0.001083182,0.000217636,6.12E-05,2.71E-05,-0.451231897,0.450556414,-0.023694611,0.55658963,0.548913311,-0.100809864,0.024069805,0.855884781,-0.452607707,0.304969395,0.366612541,0.117249204,0.035835576,-0.00309562,-0.005056537,12.19829689,-5.636247137,8.582089882
NoMove,0.78050977,-8.872911,-4.6902413,0.035625115,0.0169585,0.015553598,0.6488287,-9.0429,-4.9176903,-0.061100762,-0.03127121,-0.011359112,0.715589079,-8.97244232,-4.801541358,-0.002020698,-0.007715927,0.002418386,0.7158663,-8.9758625,-4.7979803,-0.00088,-0.00755605,0.002230475,0.027741588,0.030878287,0.044977452,0.015720127,0.008842486,0.005251812,0.000769596,0.000953469,0.002022971,0.000247122,7.82E-05,2.76E-05,0.012343599,0.526827971,-0.096359329,-0.47654108,0.012226612,0.070429728,-0.634960487,0.107885402,-0.768912225,0.322478603,0.023744415,-0.611525078,0.038767483,-0.003441458,-0.009367295,-7.779554554,-1.146004361,2.171618297
NoMove,-3.4524388,-6.7229185,-6.4427967,0.02843063,0.017491424,0.014487748,-3.6224272,-6.8545995,-6.5960255,-0.028592344,-0.027807197,-0.0100268,-3.545016306,-6.780825377,-6.526598741,-0.003741484,-0.003987417,0.002492435,-3.5458126,-6.775591,-6.5265937,-0.006076265,-0.004624961,0.001964012,0.038777349,0.029891631,0.02754435,0.011390672,0.010279377,0.004660104,0.001503683,0.00089351,0.000758691,0.000129747,0.000105666,2.17E-05,0.299281696,-0.277063938,0.367974524,0.337891501,0.008020176,0.188904776,-0.848437632,-0.800291704,0.394532532,-0.418228077,-0.775070207,-0.03576472,-0.010938553,-0.004408258,-0.004220322,-3.044425989,-2.577953831,1.869699394
NoMove,0.78050977,-7.050924,-7.3071036,0.02123614,0.016692037,0.016352987,0.6655881,-7.189788,-7.467515,-0.026993562,-0.03473522,-0.0078951,0.722595265,-7.107500219,-7.400086766,-0.003102247,-0.007273601,0.002528349,0.7218518,-7.101202,-7.408857,-0.003411639,-0.007289587,0.003029862,0.027176102,0.031512502,0.034256003,0.009631716,0.007163201,0.003919668,0.000738541,0.000993038,0.001173474,9.28E-05,5.13E-05,1.54E-05,-0.026049278,-0.402274633,0.39324428,0.085045961,-0.301335825,-0.077333581,-1.034585252,-0.822810203,-0.91433489,-0.418255227,1.527996008,0.327656081,0.037609024,-0.004433697,-0.004629135,-3.104755249,-0.984821797,1.550287333
NoMove,0.80924016,-7.275979,-6.9360023,0.083854824,0.019623123,0.031274885,0.6440403,-7.577648,-7.2927384,-0.04671179,-0.038998622,-0.02521516,0.729606499,-7.433262826,-7.125386192,-0.002782506,-0.004047715,0.002094994,0.7302315,-7.4483614,-7.10958195,-0.014469835,-0.004358499,0.00169755,0.030653374,0.073863736,0.086884933,0.027943313,0.010264393,0.009006532,0.000939629,0.005455852,0.007548992,0.000780829,0.000105358,8.11E-05,-0.20073171,0.278579224,-0.056722998,0.898207384,-0.283283674,0.019511762,-0.108804315,-1.106837793,-1.180600057,-0.1672912,0.152451047,0.508183035,0.04201357,-0.00993692,-0.012193716,-10.04250009,-2.535848799,4.299072463
NoMove,1.5107412,-8.930372,-3.526659,0.055817153,0.027884685,0.018715773,1.340753,-9.119514,-3.8762126,-0.049701985,-0.034733996,-0.023385298,1.438998405,-8.999771461,-3.728790196,-0.001493319,0.000419438,-4.94E-05,1.4413095,-8.99741,-3.7421372,-0.004403365,0.000173,0.000863,0.024123193,0.031814412,0.071611461,0.020187097,0.00864055,0.006969102,0.000581928,0.001012157,0.005128201,0.000407519,7.47E-05,4.86E-05,-0.245817848,-0.366136142,0.446868695,0.246167326,-0.289902708,-0.153006105,1.007491345,0.053728832,-0.556791368,-0.274448501,1.791292319,0.548879937,0.016763878,-0.003535024,-0.019205012,-13.51827486,20.60031069,-141.1780424
NoMove,1.2904748,-8.0445175,-5.425261,0.06434395,0.039875496,0.007790812,1.0893618,-8.293514,-5.861006,-0.07155192,-0.030737057,-0.011128025,1.158355114,-8.130388862,-5.723644176,-0.002024277,-0.001123814,-0.000355667,1.1444284,-8.104373,-5.767632,-0.005469223,-0.002758499,-0.000203,0.047385455,0.06388424,0.108249708,0.025381482,0.014448794,0.00405161,0.002245381,0.004081196,0.011717999,0.00064422,0.000208768,1.64E-05,1.081923237,-1.008607188,1.170130598,0.043928763,0.366781253,-0.297600561,0.29404358,-0.133304134,0.386370371,-0.230736527,-0.059770904,-0.275798741,0.040907537,-0.007857464,-0.018912725,-12.53853902,-12.85692298,-11.39158229
NoMove,0.91219085,-6.9479733,-7.381324,0.046550076,0.039341345,0.014221286,0.6488287,-7.1706343,-7.651869,-0.04138254,-0.038998622,-0.020152373,0.7723241,-7.059530373,-7.551291893,-0.000184074,0.000640048,-0.000389563,0.770933,-7.0581064,-7.551312,-0.000614,0.000171,0.000632,0.0425639,0.03907342,0.045635769,0.018007844,0.012753433,0.006212995,0.001811686,0.001526732,0.002082623,0.000324282,0.00016265,3.86E-05,0.475637203,0.070143493,0.393425651,0.092925733,0.173972195,-0.642234879,1.382546672,-0.192696169,0.338855307,-0.828827709,0.660709,0.326868027,0.055111449,-0.005534847,-0.006043439,-97.82920647,19.92575073,-15.94864197
