Class,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_Mode,ay_Mode,az_Mode,gx_Mode,gy_Mode,gz_Mode,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
NoMove,-1.8387469,-3.53863,-8.987833,0.049954977,0.009498775,0.010188974,-1.9728222,-3.9983168,-9.246407,-0.053965386,-0.015548699,-0.009262787,-1.912964648,-3.711325159,-9.154560254,-0.000720016,-0.003821244,-0.000297603,-1.910573,-3.6463692,-9.184157,-0.002804597,-0.003557887,-0.000736,-1.9081788,-3.6176388,-9.210494,0.004389892,-0.002758499,-0.001801838,0.025687201,0.141312286,0.068507168,0.02370295,0.005176686,0.003669565,0.000659832,0.019969162,0.004693232,0.00056183,2.68E-05,1.35E-05,0.004015785,-0.612665695,0.682136389,-0.00528438,0.008914808,0.327547312,-0.70923855,-1.150964053,-0.866099849,-0.510070336,-0.350724137,0.006001448,-0.013427954,-0.038075965,-0.007483393,-32.92003543,-1.354712193,-12.33039809
NoMove,0.48841715,-4.5657425,-10.09156,0.038486525,0.019902604,0.005181163,0.38067806,-4.867412,-10.340557,-0.040386368,-0.007809496,-0.01147274,0.434020882,-4.699848215,-10.25134653,-0.000969558,0.002864576,-0.001117849,0.4357447,-4.6902413,-10.259154,-0.00294839,0.002715776,-0.000548,0.4405331,-4.6519337,-10.292673,-0.017204136,0.002449313,-1.49E-05,0.015659097,0.062024486,0.043868376,0.017453089,0.004363922,0.002739331,0.000245207,0.003847037,0.001924434,0.00030461,1.90E-05,7.50E-06,-0.111296332,-0.363498162,0.821664807,0.182538694,0.709467059,-0.871930471,0.332929356,-0.686065551,0.554007374,-1.095405393,1.489698536,0.945628648,0.036079133,-0.013197125,-0.004279279,-18.00107487,1.523409285,-2.450538542
NoMove,3.9983168,-4.8865657,-7.457938,0.048889127,0.024420673,0.011254824,3.8546648,-5.3103395,-7.764396,-0.043573353,-0.023009649,-0.015391424,3.932148673,-5.08394616,-7.624723459,-0.005248755,-0.002530436,0.000214011,3.928885,-5.070919,-7.6351094,-0.008933228,-0.002492036,6.34E-05,3.9217024,-4.9943047,-7.656657,-0.024121596,-0.00036,-0.00313415,0.025405884,0.095738322,0.067757624,0.019263411,0.007947067,0.004440103,0.000645459,0.009165826,0.004591096,0.000371079,6.32E-05,1.97E-05,0.103131395,-0.304777564,0.295248099,0.415561288,0.229974087,-0.200189741,-0.016511326,-1.06409131,-0.81280811,-0.616176588,0.672900121,0.166766279,0.006461069,-0.018831498,-0.008886568,-3.670091733,-3.140592368,20.7470735
NoMove,0.6607997,-4.745308,-10.048465,0.05967029,0.03242634,0.020635992,0.4357447,-4.9799395,-10.328587,-0.04798055,-0.020199997,-0.014537063,0.52191833,-4.863611625,-10.21125245,-0.001717197,0.004009948,-0.000229417,0.51714754,-4.865018,-10.213664,-0.003481317,0.003581775,-0.000281,0.521936,-4.865018,-10.213664,-0.02106784,0.000984,-0.002413017,0.036669981,0.043714597,0.039817417,0.020921707,0.009257759,0.005188073,0.001344687,0.001910966,0.001585427,0.000437718,8.57E-05,2.69E-05,0.810931311,-0.155007369,0.460244775,0.429792862,0.102693147,0.530548941,0.978512498,0.074175145,1.277782475,0.223101505,-0.127889757,1.413114688,0.070259998,-0.008988094,-0.003899367,-12.18363885,2.308698005,-22.61412565
NoMove,1.6879122,-6.7444663,-8.465898,0.025829555,0.024565699,0.008911639,1.5442601,-6.907272,-8.719683,-0.032126036,-0.01140674,-0.009607506,1.60145628,-6.829815749,-8.582575478,-0.002748128,0.005468617,0.001262356,1.5993267,-6.8306575,-8.578424,-0.00268193,0.005780092,0.00171715,1.5969325,-6.8569937,-8.568848,-0.010809034,0.009510567,0.002516537,0.019485854,0.033537405,0.040915886,0.011992268,0.006091968,0.003277825,0.000379699,0.001124758,0.00167411,0.000143815,3.71E-05,1.07E-05,0.567911773,0.19211105,-0.277777869,-0.006492975,-0.038929889,-0.735716372,1.810396219,-0.627445818,0.496541451,-0.55822009,-0.193788453,0.58419286,0.012167584,-0.004910441,-0.00476732,-4.363794889,1.113986943,2.59659268
NoMove,0.22505496,-7.2304893,-6.7947445,0.03583247,0.016693262,0.008323737,0.095768064,-7.417237,-6.967127,-0.029983772,-0.02434196,-0.00952925,0.153077696,-7.326053068,-6.882977068,-0.000656344,-0.002569145,-0.000694485,0.15322891,-7.323863,-6.88333,-0.001871975,-0.001959112,-0.00047,0.1436521,-7.326257,-6.8641763,-0.010798466,-0.001959112,6.34E-05,0.020783744,0.031223323,0.03077824,0.012660278,0.007022113,0.00308233,0.000431964,0.000974896,0.0009473,0.000160283,4.93E-05,9.50E-06,0.25659598,-0.051650943,0.085729867,0.430003961,-0.399478655,-0.030880164,0.60434591,0.436434353,0.159251865,-0.126251788,0.270749026,-0.193649361,0.135772516,-0.004261957,-0.004471646,-19.2890773,-2.733248631,-4.43829724
NoMove,1.2162545,-5.0541596,-9.861717,0.034356356,0.03136049,0.010643645,1.0342951,-5.305551,-10.043676,-0.03399127,-0.008075958,-0.007076111,1.109702423,-5.198270689,-9.964765854,-0.000706323,0.004274449,0.000821995,1.1085154,-5.195418,-9.97185,-0.001482848,0.003515163,0.000651,1.127669,-5.2121773,-9.981427,-0.007611487,0.006046554,0.000252,0.033255714,0.052357086,0.035666109,0.012634145,0.006174431,0.003072595,0.001105943,0.002741264,0.001272071,0.000159622,3.81E-05,9.44E-06,0.203382703,-0.133167091,0.54551634,0.234477427,1.715537594,0.21509899,-0.141787581,-0.53144581,-0.401908286,-0.187588807,4.332786816,-0.185672279,0.029968137,-0.01007202,-0.003579222,-17.88721522,1.444497369,3.737973011
NoMove,0.8882488,-6.6510925,-7.687782,0.049214702,0.009497549,0.005161562,0.81163436,-6.897695,-7.8912888,-0.052041043,-0.014217611,-0.003098775,0.856332853,-6.81483562,-7.761845744,-0.001141651,-0.002622008,0.001559811,0.8595184,-6.8426285,-7.73806,-8.09E-05,-0.001960337,0.001431087,0.8643068,-6.8689647,-7.716512,0.006580704,-0.00116095,0.001431087,0.01566462,0.063419217,0.054892077,0.022566565,0.005310228,0.001584157,0.00024538,0.004021997,0.00301314,0.00050925,2.82E-05,2.51E-06,-0.273874622,0.85016633,-0.65529342,0.131327242,-0.204647341,-0.124406285,-0.652483821,-0.536435623,-0.94996232,-0.758155221,-0.714545123,-0.224195972,0.018292677,-0.009306052,-0.007072039,-19.76659845,-2.025252134,1.015608903
NoMove,0.79487497,-7.9104424,-6.43322,0.0577415,0.025485298,0.015287136,0.6607997,-8.073248,-6.5984197,-0.03525391,-0.019546859,-0.014556661,0.735854099,-8.00433544,-6.508748088,0.00120939,-0.001387861,0.000606447,0.7374141,-8.00621,-6.5098343,-0.000347,-0.002226799,0.000632,0.7469909,-7.9990277,-6.5241995,-0.00247902,-0.001427412,0.000632,0.026369755,0.024778381,0.032911727,0.014752493,0.007822329,0.005204583,0.000695364,0.000613968,0.001083182,0.000217636,6.12E-05,2.71E-05,-0.451231897,0.450556414,-0.023694611,0.55658963,0.548913311,-0.100809864,0.024069805,0.855884781,-0.452607707,0.304969395,0.366612541,0.117249204,0.035835576,-0.00309562,-0.005056537,12.19829689,-5.636247137,8.582089882
NoMove,0.78050977,-8.872911,-4.6902413,0.035625115,0.0169585,0.015553598,0.6488287,-9.0429,-4.9176903,-0.061100762,-0.03127121,-0.011359112,0.715589079,-8.97244232,-4.801541358,-0.002020698,-0.007715927,0.002418386,0.7158663,-8.9758625,-4.7979803,-0.00088,-0.00755605,0.002230475,0.6967127,-8.99741,-4.7979803,0.000452,-0.008355437,0.00169755,0.027741588,0.030878287,0.044977452,0.015720127,0.008842486,0.005251812,0.000769596,0.000953469,0.002022971,0.000247122,7.82E-05,2.76E-05,0.012343599,0.526827971,-0.096359329,-0.47654108,0.012226612,0.070429728,-0.634960487,0.107885402,-0.768912225,0.322478603,0.023744415,-0.611525078,0.038767483,-0.003441458,-0.009367295,-7.779554554,-1.146004361,2.171618297
NoMove,-3.4524388,-6.7229185,-6.4427967,0.02843063,0.017491424,0.014487748,-3.6224272,-6.8545995,-6.5960255,-0.028592344,-0.027807197,-0.0100268,-3.545016306,-6.780825377,-6.526598741,-0.003741484,-0.003987417,0.002492435,-3.5458126,-6.775591,-6.5265937,-0.006076265,-0.004624961,0.001964012,-3.5697548,-6.7684083,-6.5218053,-0.010206427,-0.004358499,0.001964012,0.038777349,0.029891631,0.02754435,0.011390672,0.010279377,0.004660104,0.001503683,0.00089351,0.000758691,0.000129747,0.000105666,2.17E-05,0.299281696,-0.277063938,0.367974524,0.337891501,0.008020176,0.188904776,-0.848437632,-0.800291704,0.394532532,-0.418228077,-0.775070207,-0.03576472,-0.010938553,-0.004408258,-0.004220322,-3.044425989,-2.577953831,1.869699394
NoMove,0.78050977,-7.050924,-7.3071036,0.02123614,0.016692037,0.016352987,0.6655881,-7.189788,-7.467515,-0.026993562,-0.03473522,-0.0078951,0.722595265,-7.107500219,-7.400086766,-0.003102247,-0.007273601,0.002528349,0.7218518,-7.101202,-7.408857,-0.003411639,-0.007289587,0.003029862,0.7038953,-7.0964136,-7.4244194,-0.006742421,-0.012885298,0.003562787,0.027176102,0.031512502,0.034256003,0.009631716,0.007163201,0.003919668,0.000738541,0.000993038,0.001173474,9.28E-05,5.13E-05,1.54E-05,-0.026049278,-0.402274633,0.39324428,0.085045961,-0.301335825,-0.077333581,-1.034585252,-0.822810203,-0.91433489,-0.418255227,1.527996008,0.327656081,0.037609024,-0.004433697,-0.004629135,-3.104755249,-0.984821797,1.550287333
NoMove,0.80924016,-7.275979,-6.9360023,0.083854824,0.019623123,0.031274885,0.6440403,-7.577648,-7.2927384,-0.04671179,-0.038998622,-0.02521516,0.729606499,-7.433262826,-7.125386192,-0.002782506,-0.004047715,0.002094994,0.7302315,-7.4483614,-7.10958195,-0.014469835,-0.004358499,0.00169755,0.7254431,-7.491457,-7.2113357,-0.017400917,-0.007023124,9.88E-05,0.030653374,0.073863736,0.086884933,0.027943313,0.010264393,0.009006532,0.000939629,0.005455852,0.007548992,0.000780829,0.000105358,8.11E-05,-0.20073171,0.278579224,-0.056722998,0.898207384,-0.283283674,0.019511762,-0.108804315,-1.106837793,-1.180600057,-0.1672912,0.152451047,0.508183035,0.04201357,-0.00993692,-0.012193716,-10.04250009,-2.535848799,4.299072463
NoMove,1.5107412,-8.930372,-3.526659,0.055817153,0.027884685,0.018715773,1.340753,-9.119514,-3.8762126,-0.049701985,-0.034733996,-0.023385298,1.438998405,-8.999771461,-3.728790196,-0.001493319,0.000419438,-4.94E-05,1.4413095,-8.99741,-3.7421372,-0.004403365,0.000173,0.000863,1.4460979,-8.992621,-3.809175,-0.004403365,-0.000893,0.001395712,0.024123193,0.031814412,0.071611461,0.020187097,0.00864055,0.006969102,0.000581928,0.001012157,0.005128201,0.000407519,7.47E-05,4.86E-05,-0.245817848,-0.366136142,0.446868695,0.246167326,-0.289902708,-0.153006105,1.007491345,0.053728832,-0.556791368,-0.274448501,1.791292319,0.548879937,0.016763878,-0.003535024,-0.019205012,-13.51827486,20.60031069,-141.1780424
NoMove,1.2904748,-8.0445175,-5.425261,0.06434395,0.039875496,0.007790812,1.0893618,-8.293514,-5.861006,-0.07155192,-0.030737057,-0.011128025,1.158355114,-8.130388862,-5.723644176,-0.002024277,-0.001123814,-0.000355667,1.1444284,-8.104373,-5.767632,-0.005469223,-0.002758499,-0.000203,1.1420342,-8.09719,-5.7963624,-0.013729555,-0.002758499,0.000596,0.047385455,0.06388424,0.108249708,0.025381482,0.014448794,0.00405161,0.002245381,0.004081196,0.011717999,0.00064422,0.000208768,1.64E-05,1.081923237,-1.008607188,1.170130598,0.043928763,0.366781253,-0.297600561,0.29404358,-0.133304134,0.386370371,-0.230736527,-0.059770904,-0.275798741,0.040907537,-0.007857464,-0.018912725,-12.53853902,-12.85692298,-11.39158229
NoMove,0.91219085,-6.9479733,-7.381324,0.046550076,0.039341345,0.014221286,0.6488287,-7.1706343,-7.651869,-0.04138254,-0.038998622,-0.020152373,0.7723241,-7.059530373,-7.551291893,-0.000184074,0.000640048,-0.000389563,0.770933,-7.0581064,-7.551312,-0.000614,0.000171,0.000632,0.78290397,-7.0485296,-7.513005,0.014574581,0.000704,0.002496937,0.0425639,0.03907342,0.045635769,0.018007844,0.012753433,0.006212995,0.001811686,0.001526732,0.002082623,0.000324282,0.00016265,3.86E-05,0.475637203,0.070143493,0.393425651,0.092925733,0.173972195,-0.642234879,1.382546672,-0.192696169,0.338855307,-0.828827709,0.660709,0.326868027,0.055111449,-0.005534847,-0.006043439,-97.82920647,19.92575073,-15.94864197
NoMove,-2.291251,-3.9001546,-8.736442,0.067807965,0.023887748,0.010988361,-2.44448,-4.292804,-8.980651,-0.077414095,-0.016348086,-0.013792649,-2.363959217,-4.073653525,-8.868637253,-0.007990235,-0.001054253,0.0003321,-2.3582888,-4.0581717,-8.882488,-0.01452895,-0.002758499,0.00112925,-2.3630772,-3.9671922,-8.889671,-0.016127719,-0.003824349,0.0021951,0.035283715,0.10512586,0.060624504,0.032708339,0.006895146,0.005216158,0.001244941,0.011051446,0.003675331,0.001069835,4.75E-05,2.72E-05,-0.330536865,-0.250008881,0.318866429,0.22111677,0.990800259,-0.370921465,-0.875866441,-1.1831512,-1.03548141,-0.826222887,1.11362666,-0.54583759,-0.014925687,-0.025806284,-0.006835831,-4.093538896,-6.540313784,15.70659318
NoMove,0.50757074,-4.5418005,-10.081984,0.047013324,0.036956202,0.006779939,0.32321724,-4.865018,-10.33098,-0.04571562,-0.026328636,-0.014803522,0.420293285,-4.705969822,-10.25002093,0.00080522,0.003820899,-0.000806516,0.4237737,-4.6950297,-10.25676,0.001914548,0.003781626,-0.000548,0.4165911,-4.6902413,-10.278308,-0.000151,0.004048089,-0.00174686,0.027132915,0.069853447,0.048033538,0.017542828,0.006796686,0.003206104,0.000736195,0.004879504,0.002307221,0.000307751,4.62E-05,1.03E-05,-1.012497132,-0.159316506,0.676650813,-0.312299569,0.388185198,-0.956802556,2.257121357,-0.701876569,0.217471241,-0.669953671,4.712560397,2.413271637,0.064557097,-0.014843582,-0.004686189,21.78638051,1.778818611,-3.975253229
NoMove,3.7301662,-4.3718123,-7.9607205,0.03689832,0.020690199,0.010721899,3.5649664,-4.795586,-8.281544,-0.04623797,-0.022743184,-0.013526187,3.658279715,-4.57576548,-8.13351394,-0.005250438,-0.002789623,-0.000150623,3.6607344,-4.5633483,-8.137892,-0.012130779,-0.003557887,0.00033,3.6607344,-4.5298295,-8.161834,-0.020657582,-0.013416998,0.00033,0.035736334,0.102005456,0.075487204,0.020712646,0.009662369,0.004482321,0.001277086,0.010405113,0.005698318,0.000429014,9.34E-05,2.01E-05,-0.258737388,-0.144100725,0.209178323,0.349958194,0.34851391,-0.676983485,-0.551067265,-0.986909082,-0.743397299,-1.091588166,-0.766909304,0.648035584,0.009768617,-0.022292545,-0.009281008,-3.944936382,-3.463682668,-29.75863221
NoMove,0.5530606,-4.8338933,-9.962274,0.12588622,0.040153753,0.012242421,0.29209262,-5.1259856,-10.283096,-0.058639053,-0.020599691,-0.013471209,0.443383472,-4.953381515,-10.14990301,0.000802136,0.007069489,-0.000508357,0.44532153,-4.948815,-10.156203,-0.002548698,0.006446248,-0.000548,0.4333505,-4.9536033,-10.177752,-0.016271517,0.006446248,-0.002146554,0.048025012,0.061065861,0.047354843,0.023110213,0.009779647,0.003939998,0.002306402,0.003729039,0.002242481,0.000534082,9.56E-05,1.55E-05,-0.313224621,-0.486726257,0.882036436,1.291105133,0.469492993,0.149356851,-0.331794815,-0.283849294,1.717323556,4.552508512,1.189216646,0.991487714,0.108314846,-0.012328116,-0.004665546,28.81083606,1.383359813,-7.750457254
NoMove,1.412579,-6.361394,-8.856153,0.042083766,0.023499848,0.011309802,1.2138603,-6.6103907,-9.13388,-0.04984579,-0.028327106,-0.011739203,1.298433584,-6.496479704,-9.000746811,-0.000618247,0.001240132,0.000305334,1.2952632,-6.495469,-8.9998045,-0.000683,0.002049619,0.000785,1.292869,-6.4978633,-8.9998045,-0.010542572,0.004048089,0.001850381,0.028572756,0.044728746,0.048012034,0.016451953,0.008683447,0.003435157,0.000816402,0.002000661,0.002305155,0.000270667,7.54E-05,1.18E-05,0.739955719,0.044898507,0.067756267,-0.061883154,-0.448799083,-0.586736535,1.566699034,-0.310137702,-0.200577525,-0.455729833,0.629208033,1.289492998,0.022005559,-0.006885074,-0.005334228,-26.61062727,7.002031287,11.25050439
NoMove,-0.01436521,-7.419631,-6.591237,0.025973355,0.0164268,0.010721899,-0.1364695,-7.606379,-6.739678,-0.030516697,-0.025141347,-0.009262787,-0.074575603,-7.509050591,-6.66939173,-0.002292701,-0.002125142,-0.000158758,-0.076614454,-7.513005,-6.670246,-0.002271672,-0.001959112,6.34E-05,-0.076614454,-7.5225816,-6.6774287,-0.000406,-0.002492036,-0.001801838,0.020376642,0.027534231,0.027796744,0.009774468,0.007083973,0.003073517,0.000415208,0.000758134,0.000772659,9.55E-05,5.02E-05,9.45E-06,0.0821332,0.215213357,0.266516354,0.052674164,-0.622629062,-0.219470744,0.654764202,0.408834164,-0.104959837,0.015138614,1.165458975,1.075042169,-0.273234701,-0.003666806,-0.004167808,-4.263298315,-3.333411748,-19.35972423
NoMove,1.541866,-5.793968,-9.155427,0.033423737,0.026297702,0.008511945,1.3790601,-6.181829,-9.500193,-0.03798821,-0.006876877,-0.007742268,1.469049372,-6.00484678,-9.335055451,-0.005030028,0.005302146,0.001129686,1.472434,-6.007052,-9.332599,-0.00707856,0.004714241,0.001583918,1.4748282,-6.0022635,-9.330204,-0.010276111,0.004847476,0.002383306,0.026653694,0.083850847,0.066721317,0.015016041,0.005685752,0.003039397,0.000710419,0.007030965,0.004451734,0.000225481,3.23E-05,9.24E-06,-0.28407323,0.090018296,-0.029442004,0.486430089,0.998070727,-0.574454759,0.387982699,-0.752248586,-0.524107484,-0.305969962,1.629463066,0.267198228,0.018143498,-0.013963861,-0.007147394,-2.985279657,1.072349187,2.690480354
NoMove,0.6464345,-5.9926867,-8.166622,0.027098317,0.003368913,0.008092648,0.545878,-6.26802,-8.374918,-0.02805942,-0.017948085,-0.003365237,0.604606494,-6.14480939,-8.274335739,-0.000583755,-0.005929511,0.003190012,0.60812724,-6.136339,-8.279149,0.000719,-0.005957273,0.003029862,0.61052144,-6.1530986,-8.303091,-0.000347,-0.006223737,0.002230475,0.021074716,0.065010658,0.04897782,0.013091816,0.004247574,0.002443892,0.000444144,0.004226386,0.002398827,0.000171396,1.80E-05,5.97E-06,-0.376080414,-0.131544363,0.276306781,-0.106317877,0.043333508,-0.068844917,-0.566137692,-0.665549366,-0.685120821,-0.931971538,-0.534673935,-0.565089512,0.034856913,-0.010579768,-0.005919245,-22.42688569,-0.716344766,0.766107462
NoMove,0.8475474,-8.192958,-5.9759274,0.041753754,0.014826799,0.012888974,0.7469909,-8.317456,-6.1219735,-0.03605329,-0.02487611,-0.012424962,0.798894705,-8.25397238,-6.053753921,-0.003229313,-0.007362795,0.003183276,0.79966336,-8.255207,-6.0525417,-0.00434425,-0.008088974,0.003562787,0.80684596,-8.264784,-6.05733,-0.004877183,-0.011286524,0.004362175,0.018817167,0.021823837,0.023220626,0.012299178,0.007783327,0.003924572,0.000354086,0.00047628,0.000539197,0.00015127,6.06E-05,1.54E-05,0.043006337,0.218308222,-0.082713124,0.409585412,0.270120667,-0.683755943,-0.582892657,0.158284215,0.101046053,0.670108293,-0.10635591,0.612497332,0.023554002,-0.00264404,-0.00383574,-3.80860561,-1.05711581,1.232871987
NoMove,0.8810662,-8.803479,-4.9200845,0.04228668,0.008165238,0.013421899,0.7613561,-8.944737,-5.080496,-0.057903226,-0.025142571,-0.006562787,0.808229566,-8.865557709,-4.992860615,-0.002937885,-0.007306978,0.002758899,0.80684596,-8.863335,-4.9943047,-0.002212557,-0.007023124,0.002496937,0.79966336,-8.860941,-5.0038815,-8.09E-05,-0.007023124,0.00169755,0.019589785,0.023120771,0.028760792,0.01320358,0.00581697,0.004181527,0.00038376,0.00053457,0.000827183,0.000174335,3.38E-05,1.75E-05,0.519130474,-0.583032685,-0.202234377,-0.419082654,-0.342115035,0.123217958,0.341940819,1.072303926,0.435417411,2.105242134,0.131914076,-0.561950088,0.024237897,-0.002607932,-0.005760383,-4.494247198,-0.796084266,1.515650769
NoMove,-3.9791632,-6.519411,-6.181829,0.034825727,0.016692037,0.021149311,-4.1635165,-6.742072,-6.38773,-0.04751118,-0.026208421,-0.015622512,-4.065621474,-6.616026059,-6.293575056,-0.005784275,-0.007301932,0.003669364,-4.0677485,-6.6056023,-6.2991447,-0.009939971,-0.008888362,0.003029862,-4.0892963,-6.5601125,-6.327875,-0.011538739,-0.009954211,-0.0036317,0.045495417,0.055551451,0.042915422,0.017884707,0.008009962,0.007739253,0.002069833,0.003085964,0.001841733,0.000319863,6.42E-05,5.99E-05,-0.054968908,-0.460326134,0.683624416,0.34540257,0.604685717,-0.017056422,-0.864833049,-0.822807797,-0.178599623,-0.409972066,0.046678563,-0.791023662,-0.011190274,-0.008396498,-0.006818926,-3.091953066,-1.096964674,2.109154185
NoMove,0.4141969,-7.101202,-7.1993647,0.031628177,0.014560336,0.016352987,0.2753332,-7.2664022,-7.398083,-0.040316697,-0.029938897,-0.008960949,0.338905549,-7.183799876,-7.304308707,-0.004350706,-0.006639414,0.003398412,0.33877954,-7.180211,-7.3071036,-0.005410108,-0.007023124,0.003296324,0.33997664,-7.1945763,-7.3549876,-0.015002753,-0.006756661,0.004095712,0.026219664,0.036362324,0.044518825,0.013286231,0.008273223,0.004680791,0.000687471,0.001322219,0.001981926,0.000176524,6.84E-05,2.19E-05,0.032418296,-0.20076685,0.342459629,0.014864896,0.0546185,0.049914667,-0.51512797,-0.769335659,-0.725365865,-0.831145668,-0.341332845,0.056457747,0.077365696,-0.005061712,-0.006094872,-3.053810615,-1.246077364,1.377346511
NoMove,0.80924016,-7.0581064,-7.091625,0.0747951,0.03720965,0.037137058,0.50517654,-7.443573,-7.501034,-0.061100762,-0.03660046,-0.041202907,0.65223599,-7.258214023,-7.290775192,-0.005788482,-0.003608196,0.00315804,0.6536171,-7.2783732,-7.2831616,-0.01393691,-0.003559112,0.002097244,0.61291564,-7.3549876,-7.419631,-0.018466774,-0.008088974,-0.000967,0.071649984,0.109302092,0.113615399,0.032878407,0.012218461,0.010429847,0.00513372,0.011946947,0.012908459,0.00108099,0.000149291,0.000108782,-0.007693039,0.199856386,-0.106475858,0.772169358,0.153748984,0.246872104,-0.877614797,-1.455112018,-1.468268868,-0.219913625,0.167461201,3.095595235,0.109852852,-0.015059089,-0.015583446,-5.679970356,-3.386307392,3.302633016
NoMove,1.970428,-8.738836,-3.9121256,0.043293417,0.02522006,0.01844931,1.7381904,-8.92319,-4.333505,-0.03478009,-0.02967121,-0.019654823,1.842970779,-8.819145267,-4.135411306,-0.001611684,-0.001894023,0.000197466,1.8435353,-8.815451,-4.1395745,-0.010265541,-0.001692649,-0.000203,1.8100165,-8.839393,-4.144363,-0.017193561,-0.000627,-0.001535375,0.048161454,0.040415844,0.087441191,0.018942893,0.007731454,0.006865166,0.002319526,0.00163344,0.007645962,0.000358833,5.98E-05,4.71E-05,0.159735751,-0.24998828,0.118232938,0.363063229,-0.075035563,-0.115331996,-0.812898473,-0.577570936,-0.442031451,-1.290650842,1.343657893,0.139756442,0.026132511,-0.004582739,-0.021144497,-11.75348066,-4.082027244,34.76634371
NoMove,0.33518824,-7.967903,-5.566519,0.07953231,0.036145024,0.014718836,0.1388637,-8.310274,-6.126762,-0.046770904,-0.024874885,-0.016190812,0.238260872,-8.11914874,-5.894413653,0.00310302,8.76E-05,0.000148659,0.23702596,-8.092402,-5.932832,-0.003071052,-0.001692649,0.000596,0.23702596,-8.073248,-5.961562,-0.00173874,0.001771363,0.003260949,0.03757163,0.091661982,0.138800599,0.029693585,0.010945362,0.006067918,0.001411627,0.008401919,0.019265606,0.000881709,0.000119801,3.68E-05,-0.005321226,-0.46072188,0.507089767,0.476023448,0.621866703,-0.116680419,-0.200082791,-0.904823626,-0.772993713,-0.827654408,0.632920441,-0.140625992,0.157691145,-0.011289605,-0.023547821,9.569253224,124.9264167,40.81757841
NoMove,1.1348516,-7.0724716,-7.2448545,0.03296049,0.032946248,0.009424961,0.89543146,-7.299921,-7.4603324,-0.040583152,-0.038199235,-0.0100268,0.98498718,-7.182287739,-7.368720231,-0.005089223,-0.001192366,0.000662531,0.9840169,-7.1826053,-7.3765354,-0.006209496,-0.001693874,0.000898,0.9935937,-7.1873937,-7.3789296,-0.009939971,0.001237213,0.000365,0.036282655,0.037193531,0.043243397,0.014878815,0.011948669,0.00393978,0.001316431,0.001383359,0.001869991,0.000221379,0.000142771,1.55E-05,0.71562409,-0.249213305,0.522141245,0.179708232,0.097732446,-0.396397325,1.495522238,0.361312299,-0.214872043,-0.450338917,0.793559847,-0.114067206,0.036835663,-0.005178507,-0.005868509,-2.92359254,-10.02097216,5.946562153
NoMove,-2.2098482,-4.197036,-8.602366,0.080065235,0.018292036,0.012320673,-2.3343468,-4.572925,-8.863335,-0.1149853,-0.020611487,-0.012460337,-2.262056852,-4.376928373,-8.740653148,0.000836405,-0.002631145,-0.000407545,-2.2601264,-4.3646297,-8.740033,0.009452681,-0.002758499,-0.000736,-2.2601264,-4.3239284,-8.7292595,0.011584382,-0.006755436,-0.002867688,0.024428531,0.108485974,0.061083465,0.038614264,0.008000648,0.00485559,0.000596753,0.011769207,0.00373119,0.001491061,6.40E-05,2.36E-05,-0.372659326,-0.156655022,0.135810832,-0.536595872,0.198445873,0.305346,0.102891371,-1.252082456,-0.793048291,0.110134962,-0.616402209,-0.133061025,-0.010799256,-0.024785869,-0.006988433,46.16695432,-3.040747064,-11.91424993
NoMove,-0.076614454,-4.8698063,-9.995792,0.029959725,0.04108637,0.006380245,-0.24899697,-5.0637364,-10.146626,-0.03492389,-0.019667072,-0.010540121,-0.175905778,-4.974077487,-10.07308196,-0.002316598,0.005766492,-0.000614241,-0.17477672,-4.972757,-10.0748005,-0.002282238,0.005380398,-0.000548,-0.17238252,-4.9679685,-10.0748005,-0.007345023,-8.21E-05,-0.000548,0.028290034,0.032523796,0.025296604,0.010749856,0.008642661,0.003020624,0.000800326,0.001057797,0.000639918,0.000115559,7.47E-05,9.12E-06,0.404652915,0.141457173,0.08422684,-0.040091214,0.566176102,-0.581643047,0.464985404,-0.012563491,-0.189475337,0.041245781,1.53408455,0.611169193,-0.16082493,-0.006538659,-0.002511307,-4.640363938,1.498772679,-4.917655738
